"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","教育排名_2018_2020","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","高等教育排名_2022","大學教育排名_2022"
8051302,109,1,1,88,10,600,4,0,5,13,0,0,0,2,1,3,3,2,1,2,1,2,4,2,3,0,0,4,4,2,2,1,2,3,NA,NA
8051311,109,1,1,90,10,600,4,3,0,8,2,2,2,3,2,1,3,3,2,2,3,1,3,1,3,0,0,5,7,4,4,3,3,3,NA,NA
8051312,109,1,2,92,10,600,4,4,0,5,3,2,1,3,3,2,2,2,3,2,2,2,3,2,2,0,0,6,6,4,3,3,3,2,NA,NA
8051371,109,1,1,86,9,622,4,0,0,8,0,0,0,1,1,1,1,1,1,1,1,2,3,2,3,0,0,5,5,4,4,3,4,4,NA,NA
8051372,109,1,1,88,5,237,4,0,0,4,0,0,0,1,1,1,1,1,1,1,1,5,4,3,5,6,2,4,4,3,1,1,1,5,NA,NA
8072491,109,2,1,89,3,807,7,0,4,12,0,0,0,0,1,3,2,2,1,2,1,4,5,2,5,0,0,5,6,2,2,4,3,2,NA,NA
8072492,109,1,1,90,9,807,7,3,0,8,2,2,2,4,3,2,2,3,2,3,3,2,4,1,4,0,0,7,7,2,2,2,3,1,NA,NA
8130663,109,1,1,85,1,406,8,0,6,14,0,0,0,1,2,1,3,1,1,2,2,2,4,3,5,0,0,6,6,2,1,2,1,1,NA,NA
8202471,109,1,1,90,11,820,8,7,0,8,2,3,3,3,2,1,2,2,1,3,2,1,4,96,6,0,0,5,4,5,3,4,3,3,NA,NA
8203051,109,1,2,92,10,825,4,3,0,8,4,2,2,1,3,2,2,3,4,3,3,1,4,2,5,0,0,7,7,3,5,5,5,4,NA,NA
8203151,109,1,2,85,11,500,4,0,0,13,0,0,0,3,2,2,2,1,3,2,2,2,4,2,1,0,0,4,5,1,1,1,2,1,NA,NA
8203152,109,1,1,90,12,820,4,5,0,8,3,1,1,3,3,4,3,2,2,2,2,2,5,2,5,0,0,5,5,4,1,2,3,1,NA,NA
8203161,109,1,1,91,4,721,6,6,0,8,2,2,1,3,3,3,3,3,3,4,3,1,4,4,4,0,0,7,7,1,4,3,2,2,NA,NA
8203421,109,2,1,92,9,820,4,4,0,5,2,2,1,3,1,1,3,3,1,3,2,3,5,3,4,0,0,5,5,3,2,3,2,2,NA,NA
8203422,109,2,1,90,1,820,4,0,0,5,0,0,0,2,3,1,1,3,1,4,3,3,5,3,4,0,0,5,5,5,1,1,1,5,NA,NA
8243361,109,1,2,92,8,824,4,6,0,5,1,2,1,4,3,3,3,3,4,3,3,1,5,2,5,0,0,5,7,1,2,3,4,2,NA,NA
8243421,109,1,1,92,1,824,2,7,0,8,2,1,1,4,3,2,3,3,2,2,2,3,4,2,5,0,0,6,6,3,2,3,4,2,NA,NA
8303041,109,1,2,88,6,830,8,0,10,12,0,0,0,4,4,2,3,2,2,3,3,6,0,3,4,0,0,5,5,1,2,2,2,4,NA,NA
8303361,109,1,1,87,5,999,4,0,0,4,0,0,0,2,2,1,1,1,2,2,2,2,4,96,6,0,0,5,4,4,2,3,3,3,NA,NA
9010252,109,1,1,85,9,114,7,0,10,12,0,0,0,2,2,1,1,1,2,1,2,2,5,3,5,0,0,5,3,3,3,3,2,3,NA,NA
9010432,109,1,2,85,7,320,7,0,10,14,0,0,0,2,2,1,1,1,1,2,2,3,3,3,3,0,0,4,4,4,3,1,2,2,NA,NA
9010433,109,1,1,86,12,115,7,0,4,12,0,0,0,3,1,1,3,2,1,2,2,2,5,2,4,0,0,5,5,3,3,2,3,3,NA,NA
9011051,109,3,1,87,2,100,7,0,4,13,0,0,0,2,2,1,3,1,2,2,2,1,4,1,4,0,0,5,5,2,1,2,1,1,NA,NA
9011381,109,1,2,92,3,116,8,3,0,5,1,2,1,3,3,3,3,2,2,1,2,2,4,2,4,0,0,5,4,3,2,2,3,4,NA,NA
9011571,109,1,1,85,1,408,8,0,0,13,0,0,0,2,3,3,1,1,2,3,1,3,3,3,4,0,0,6,4,3,1,1,3,2,NA,NA
9011572,109,1,1,86,1,993,97,0,0,10,0,0,0,2,1,2,1,1,2,3,2,2,4,2,4,0,0,6,5,4,2,1,3,2,NA,NA
9030013,109,2,1,88,11,114,8,0,5,12,0,0,0,2,2,1,3,3,2,2,6,2,4,2,4,0,0,6,6,1,1,2,2,3,NA,NA
9031031,109,2,2,85,1,114,8,0,0,13,0,0,0,4,1,1,1,2,6,2,4,1,1,2,3,0,0,5,7,1,1,5,1,1,NA,NA
9031141,109,1,1,85,7,115,7,0,0,8,0,0,0,2,2,2,2,1,1,3,2,3,5,3,3,0,0,4,4,1,3,1,5,4,NA,NA
9031142,109,2,1,88,6,115,7,0,4,12,0,0,0,2,2,3,3,3,2,2,2,2,4,2,4,0,0,5,5,2,3,1,5,2,NA,NA
9031143,109,1,2,89,9,115,96,0,9,12,0,0,0,2,2,1,2,1,3,2,2,3,4,3,2,0,0,3,3,2,1,2,2,1,NA,NA
9031192,109,3,1,85,10,251,7,0,9,12,0,0,0,3,2,2,3,3,1,2,4,2,4,1,3,0,0,7,5,4,2,4,2,5,NA,NA
9031351,109,1,1,85,12,115,7,0,5,13,0,0,0,1,1,1,1,1,1,1,1,1,4,2,3,0,0,7,6,2,3,1,3,2,NA,NA
9031352,109,2,2,89,2,115,7,0,4,13,0,0,0,2,2,2,2,1,1,1,3,1,4,3,3,0,0,4,4,2,1,1,1,1,NA,NA
9040452,109,1,1,85,8,114,8,0,0,13,0,0,0,2,2,1,2,1,1,2,2,2,5,2,4,0,0,5,5,3,3,3,2,3,NA,NA
9041021,109,2,1,86,1,221,8,0,0,12,0,0,0,2,2,2,3,3,2,3,3,1,3,1,3,0,0,5,5,3,3,3,4,4,NA,NA
9041022,109,2,2,88,7,221,8,0,5,13,0,0,0,4,3,2,2,2,2,2,2,2,4,2,4,0,0,5,5,3,2,4,4,3,NA,NA
9041232,109,2,1,91,8,338,2,3,0,5,1,3,2,1,3,1,3,3,6,3,3,1,5,1,5,0,0,6,6,1,1,1,1,1,NA,NA
9051131,109,2,2,87,7,807,2,0,5,12,0,0,0,4,4,4,4,1,4,2,2,96,5,3,4,0,0,6,3,4,1,1,2,1,NA,NA
9051282,109,1,1,89,11,221,8,0,6,12,0,0,0,1,1,1,1,1,1,2,2,2,5,2,5,0,0,6,6,1,1,1,1,1,NA,NA
9051381,109,2,2,91,9,114,8,3,0,5,3,2,1,4,4,2,3,2,4,2,0,2,4,1,2,0,0,6,6,1,1,2,1,2,NA,NA
9051382,109,2,2,91,9,114,8,3,0,5,1,2,1,4,4,2,3,2,4,3,4,2,3,1,2,0,0,7,7,1,3,1,3,2,NA,NA
9051431,109,1,2,86,2,99,7,0,10,13,0,0,0,3,3,2,2,2,2,3,2,2,4,2,4,0,0,4,4,3,4,2,3,3,NA,NA
9051432,109,2,1,88,2,99,8,0,5,13,0,0,0,2,1,1,1,1,1,1,1,1,4,3,4,0,0,7,7,2,2,2,2,3,NA,NA
9051511,109,2,2,86,8,114,7,0,6,14,0,0,0,2,2,1,2,2,2,2,2,3,4,3,3,0,0,7,7,3,3,3,3,3,NA,NA
9051512,109,2,2,90,4,114,7,0,7,13,0,0,0,3,3,1,1,1,2,2,3,2,5,2,5,0,0,4,3,5,5,5,5,5,NA,NA
9060451,109,2,1,87,10,106,7,0,0,8,0,0,0,2,1,1,2,1,1,2,2,2,5,4,4,0,0,5,6,3,1,3,2,4,NA,NA
9060491,109,3,1,86,6,799,7,0,4,12,0,0,0,1,1,3,3,3,2,3,2,4,5,3,4,0,0,4,5,3,1,1,3,1,NA,NA
9060664,109,2,1,88,1,100,7,0,0,10,0,0,0,2,2,2,2,3,2,2,2,2,3,2,3,0,0,6,6,2,2,2,2,2,NA,NA
9061061,109,1,2,86,6,114,7,0,0,13,0,0,0,2,1,1,2,2,1,2,1,4,3,2,1,0,0,6,4,2,3,2,4,1,NA,NA
9061062,109,1,1,88,6,114,7,0,0,8,0,0,0,1,2,1,2,2,1,2,2,4,5,2,3,0,0,6,6,4,3,4,5,4,NA,NA
9061151,109,3,2,86,2,320,7,0,0,13,0,0,0,1,1,1,2,1,1,1,3,3,4,3,4,0,0,4,6,2,2,2,2,2,NA,NA
9061381,109,2,2,87,10,114,2,0,7,13,0,0,0,2,3,2,3,1,3,3,3,2,4,3,3,0,0,5,6,4,3,3,3,3,NA,NA
9061591,109,2,1,85,2,206,7,0,0,6,0,0,0,3,2,1,3,1,3,3,3,4,5,4,4,0,0,7,5,3,2,3,2,1,NA,NA
9061592,109,1,2,86,5,206,7,0,0,13,0,0,0,2,3,1,1,1,2,1,1,3,3,3,2,0,0,4,6,1,2,2,2,3,NA,NA
9072101,109,2,1,92,5,907,2,9,0,8,2,2,1,2,2,3,3,1,4,3,2,5,4,2,3,0,0,4,5,4,2,3,3,1,NA,NA
9072142,109,1,1,87,8,900,8,0,0,8,0,0,0,2,1,1,1,1,1,2,1,3,5,3,5,2,2,5,4,3,1,1,1,1,NA,NA
9072301,109,2,2,92,7,700,2,3,0,8,2,1,1,3,3,1,3,3,3,3,3,1,4,1,4,0,0,6,7,1,3,1,3,3,NA,NA
9072391,109,2,2,90,11,907,2,3,0,8,4,1,2,3,3,1,3,3,1,2,2,2,3,2,2,0,0,6,5,2,4,3,3,3,NA,NA
9072551,109,2,1,92,8,907,2,3,0,5,3,1,1,4,3,2,4,4,4,4,2,1,3,2,1,0,0,7,7,2,2,1,1,2,NA,NA
9073411,109,1,2,86,12,907,2,0,8,12,0,0,0,2,2,1,1,1,2,2,2,3,4,96,6,0,0,6,7,2,2,2,3,2,NA,NA
9112441,109,2,2,87,1,913,4,0,0,8,0,0,0,3,1,3,1,1,1,3,3,2,4,1,5,1,2,6,5,1,5,1,1,5,NA,NA
9113071,109,1,2,88,1,911,4,0,0,9,0,0,0,2,2,2,3,3,3,3,2,2,5,2,5,0,0,7,7,1,3,1,3,3,NA,NA
9113073,109,1,2,91,6,911,4,5,0,9,2,2,2,3,3,2,3,3,3,3,2,2,5,2,5,0,0,7,7,2,2,2,2,3,NA,NA
9113261,109,1,2,92,5,911,1,8,0,8,1,2,1,4,3,3,3,3,3,3,2,1,1,1,1,0,0,6,7,2,3,1,3,1,NA,NA
9113402,109,3,2,88,10,911,5,0,8,12,0,0,0,4,3,1,2,1,3,1,2,1,5,1,5,0,0,4,5,2,3,4,5,5,NA,NA
9113411,109,2,2,91,2,911,4,5,0,9,2,2,1,3,3,2,4,2,3,3,2,4,5,4,4,0,0,5,3,2,2,3,3,2,NA,NA
9234251,109,2,2,92,3,923,1,10,0,8,2,2,1,4,4,2,3,2,4,3,2,2,5,2,3,0,0,5,5,3,1,2,5,3,NA,NA
9733301,109,1,2,88,8,300,8,0,0,6,0,0,0,3,2,2,3,1,3,2,3,3,5,3,4,1,2,5,5,3,2,3,3,4,NA,NA
9733302,109,1,2,89,10,324,4,0,0,13,0,0,0,3,3,2,3,2,3,2,3,3,5,3,3,0,0,4,4,5,5,5,5,5,NA,NA
9733361,109,2,1,91,8,973,8,3,0,8,2,2,1,3,3,2,3,3,2,3,3,2,4,2,3,0,0,5,6,1,2,2,3,2,NA,NA
9733362,109,2,1,91,8,973,8,10,0,8,1,2,3,0,1,3,3,3,0,4,3,3,5,1,3,0,0,4,5,5,5,4,5,3,NA,NA
10421,2022,2,1,88,5,824,97,-10,6,12,NA,-10,-10,1,2,1,1,1,1,1,2,3,5,1,4,0,0,7,7,1,1,1,1,2,-10,4
10422,2022,1,2,90,7,413,8,-10,6,12,NA,-10,-10,2,2,1,2,1,-6,1,2,2,5,1,1,-6,-6,6,7,1,1,1,1,5,-10,2
11101,2022,3,1,87,1,248,7,-10,-10,13,NA,-10,-10,2,2,1,2,1,1,2,2,2,2,2,1,0,0,5,7,1,3,1,1,3,-10,-10
11102,2022,2,2,89,12,116,8,-10,10,13,NA,-10,-10,2,2,1,2,1,2,1,2,2,3,2,3,0,0,7,7,4,3,2,2,1,-10,3
11443,2022,1,2,88,12,815,-6,-10,-10,5,NA,-10,-10,2,2,1,2,1,2,2,2,2,3,2,2,-6,-6,5,5,2,2,1,2,1,-10,-10
20102,2022,4,1,88,8,813,2,-10,-10,13,NA,-10,-10,1,1,1,1,1,1,1,1,1,4,1,4,0,0,7,7,5,5,5,5,3,-10,-10
21071,2022,3,2,90,9,804,8,-10,5,13,NA,-10,-10,4,3,3,3,3,3,1,2,4,4,3,4,0,0,4,4,3,3,2,3,4,-10,2
21072,2022,3,2,94,5,831,7,9,-10,9,NA,3,1,4,3,1,4,4,4,1,3,3,2,3,2,0,0,4,5,3,4,4,3,5,1,-10
21122,2022,3,1,91,6,813,8,-10,3,12,NA,-10,-10,4,3,3,3,3,2,3,3,6,-10,3,5,0,0,6,6,3,3,3,3,3,-10,2
21251,2022,3,1,88,2,333,8,-10,-10,13,NA,-10,-10,2,2,1,2,1,1,2,1,3,3,3,4,0,0,4,5,3,1,2,3,1,-10,-10
21252,2022,3,2,88,2,813,8,-10,6,13,NA,-10,-10,2,2,3,2,1,2,1,2,3,3,3,2,0,0,5,3,3,1,1,2,2,-10,1
21411,2022,4,2,90,7,116,8,-10,5,13,NA,-10,-10,2,3,1,1,1,1,2,2,2,3,2,3,0,0,5,6,2,3,3,2,3,-10,2
21451,2022,2,1,87,10,815,8,-10,-10,13,NA,-10,-10,2,2,2,2,2,2,2,3,4,3,4,4,0,0,6,6,4,1,3,2,1,-10,-10
21471,2022,2,1,91,7,831,8,-10,-10,8,NA,-10,-10,3,3,2,2,1,2,2,2,1,4,1,3,0,0,6,5,2,3,2,2,3,-10,-10
21551,2022,3,1,89,7,807,2,-10,7,12,NA,-10,-10,2,2,1,2,2,2,2,2,2,4,2,4,0,0,6,6,2,2,3,3,3,-10,3
21552,2022,3,2,90,10,717,8,-10,7,12,NA,-10,-10,2,3,1,2,1,2,2,2,1,3,1,3,0,0,6,7,4,3,2,4,2,-10,2
31321,2022,3,2,87,3,802,7,-10,-10,13,NA,-10,-10,3,2,2,1,1,1,1,2,2,5,3,4,0,0,6,6,4,2,4,3,2,-10,-10
31471,2022,3,2,93,3,802,7,8,-10,9,NA,2,1,2,3,1,2,2,2,2,2,1,4,1,3,0,0,7,7,4,4,3,4,4,4,-10
41051,2022,3,2,94,12,807,8,6,-10,6,NA,2,1,4,3,3,4,3,4,4,4,1,4,1,3,0,0,5,5,4,3,4,5,3,2,-10
41151,2022,4,1,88,9,974,6,-10,6,13,NA,-10,-10,1,2,1,1,1,1,1,2,3,5,4,5,0,0,6,6,2,4,4,5,4,-10,3
41152,2022,4,2,94,3,807,4,10,-10,8,NA,2,1,3,2,1,2,3,1,2,3,4,5,5,4,0,0,4,6,5,4,5,4,5,3,-10
41271,2022,1,2,88,12,807,8,-10,5,12,NA,-10,-10,3,3,2,3,2,1,1,2,2,4,2,4,0,0,6,6,3,4,2,2,3,-10,2
41272,2022,1,1,91,2,807,8,-10,3,13,NA,-10,-10,3,1,1,2,2,1,2,2,3,3,2,4,0,0,6,3,3,2,2,2,1,-10,3
41332,2022,1,2,92,2,950,-9,-10,7,13,NA,-10,-10,3,3,3,3,3,-6,2,3,3,4,2,4,0,0,6,6,4,4,4,4,4,-10,3
41391,2022,4,2,91,8,112,7,-10,7,13,NA,-10,-10,2,1,1,2,1,1,2,2,2,5,2,4,0,0,5,5,2,4,3,4,4,-10,2
41392,2022,4,2,91,8,234,4,-10,5,13,NA,-10,-10,2,1,1,2,1,2,2,2,2,4,2,4,0,0,6,6,2,2,2,2,2,-10,3
41451,2022,1,2,89,8,434,8,-10,6,13,NA,-10,-10,2,2,1,2,1,2,2,2,3,3,2,3,-6,-6,3,6,3,3,2,4,3,-10,1
41521,2022,3,2,88,10,110,7,-10,9,13,NA,-10,-10,1,1,1,1,1,1,1,2,3,4,2,4,0,0,6,5,4,3,3,3,3,-10,2
41522,2022,3,1,90,9,407,8,-10,4,13,NA,-10,-10,2,1,1,1,1,1,2,1,4,5,2,4,0,0,5,5,3,4,2,2,2,-10,2
41592,2022,1,1,87,8,807,8,-10,-10,12,NA,-10,-10,3,3,3,3,3,3,3,3,1,3,1,2,0,0,7,7,5,5,4,5,5,-10,-10
1011271,2022,3,2,91,9,300,7,-10,8,13,NA,-10,-10,2,2,3,3,2,1,2,3,2,3,2,2,0,0,5,5,4,4,2,4,3,-10,2
1011542,2022,1,2,88,8,251,7,-10,-10,13,NA,-10,-10,2,1,2,2,1,3,1,2,3,5,2,3,0,0,6,5,1,2,1,1,1,-10,-10
1030152,2022,3,1,94,5,300,4,4,-10,5,NA,2,1,2,2,1,3,3,1,2,1,3,5,1,4,0,0,7,7,2,1,3,3,3,1,-10
1031062,2022,1,2,87,3,324,7,-10,-10,12,NA,-10,-10,2,2,1,2,1,2,2,3,1,1,1,2,0,0,4,7,4,1,4,3,1,-10,-10
1031351,2022,3,2,92,9,324,4,7,-10,5,NA,3,2,3,3,2,3,3,2,2,1,1,4,1,3,0,0,5,4,4,5,4,4,4,3,-10
1031352,2022,3,1,94,6,324,4,7,-10,5,NA,2,2,2,2,1,2,2,2,2,2,1,5,1,5,0,0,7,6,4,4,4,3,4,1,-10
1031361,2022,1,1,88,9,116,4,-10,8,13,NA,-10,-10,2,2,2,2,2,2,2,2,1,4,1,5,0,0,6,6,4,2,1,3,2,-10,3
1031362,2022,1,2,91,1,326,4,-10,7,12,NA,-10,-10,3,3,2,2,2,2,1,2,1,4,2,3,0,0,5,6,3,3,4,4,3,-10,3
1031461,2022,3,1,93,8,324,4,6,-10,6,NA,2,2,3,3,3,3,3,2,3,2,2,5,2,4,0,0,5,6,3,3,4,3,4,3,-10
1031471,2022,4,1,89,8,324,4,-10,7,13,NA,-10,-10,3,2,1,3,3,2,2,3,2,4,2,3,0,0,5,5,2,4,1,4,5,-10,4
1031472,2022,4,2,92,4,433,8,-10,6,12,NA,-10,-10,3,2,1,1,3,3,2,2,2,3,2,3,0,0,5,6,3,3,2,4,2,-10,3
1031541,2022,3,2,94,8,324,4,4,-10,5,NA,2,1,4,3,3,2,3,3,3,3,2,4,2,3,0,0,6,6,2,3,3,2,2,3,-10
1033101,2022,2,1,90,6,111,7,-10,10,12,NA,-10,-10,4,3,1,2,1,1,2,2,3,5,2,5,0,0,6,6,3,2,2,3,2,-10,2
1033102,2022,2,1,93,11,111,7,10,-10,6,NA,2,2,1,2,3,4,3,2,2,3,1,4,1,4,0,0,7,7,4,3,3,4,4,2,-10
1040183,2022,3,1,89,8,830,2,-10,3,13,NA,-10,-10,2,2,1,1,2,1,3,1,1,5,1,5,0,0,7,7,3,1,4,1,1,-10,2
1041161,2022,3,2,89,1,710,8,-10,10,12,NA,-10,-10,2,2,2,3,2,2,2,2,3,4,2,2,0,0,6,6,4,3,3,4,2,-10,2
1042211,2022,2,2,92,12,103,7,4,-10,5,NA,2,2,3,2,2,2,2,2,2,2,2,3,2,3,0,0,6,6,2,2,1,2,1,3,-10
1042212,2022,2,2,94,7,103,7,3,-10,9,NA,2,1,3,3,3,3,3,1,3,1,1,3,2,3,0,0,7,7,2,3,1,2,1,4,-10
1051241,2022,4,2,90,12,333,7,-10,4,13,NA,-10,-10,4,1,1,3,2,3,2,3,3,4,3,5,0,0,6,5,4,4,3,3,3,-10,3
1051242,2022,4,2,92,8,710,7,-10,5,12,NA,-10,-10,3,1,1,2,2,3,3,3,3,5,3,5,0,0,5,7,3,2,1,3,1,-10,2
1051541,2022,3,1,93,3,304,4,5,-10,5,NA,3,3,3,3,2,3,2,1,2,2,2,2,4,3,0,0,6,7,5,5,2,1,3,1,-10
1061151,2022,2,2,87,6,427,4,-10,5,13,NA,-10,-10,2,2,1,2,1,1,2,2,2,4,2,3,0,0,7,4,2,1,1,1,1,-10,4
1061152,2022,3,1,88,11,427,8,-10,3,12,NA,-10,-10,2,2,1,3,3,1,2,1,3,5,3,5,0,0,4,4,1,1,1,1,1,-10,3
1061291,2022,3,1,88,1,407,7,-10,6,14,NA,-10,-10,3,2,3,3,1,2,3,3,1,3,2,3,0,0,6,6,4,4,2,3,3,-10,3
1061331,2022,3,2,93,6,710,8,9,-10,9,NA,3,2,2,2,1,2,2,2,3,3,2,5,3,4,0,0,4,5,5,4,2,4,5,4,-10
1071201,2022,2,2,88,8,234,7,-10,-10,12,NA,-10,-10,3,3,1,3,3,1,2,2,3,4,6,-10,0,1,5,4,5,4,3,3,2,-10,-10
1071202,2022,2,1,90,3,427,2,-10,6,13,NA,-10,-10,2,2,2,3,2,2,2,2,2,3,6,-10,0,1,5,2,3,2,2,4,2,-10,2
1071471,2022,3,2,92,12,406,4,8,-10,5,NA,1,1,2,2,2,1,1,1,2,2,2,5,2,5,0,0,5,5,3,4,4,4,4,4,-10
1071472,2022,3,1,94,7,406,4,6,-10,5,NA,2,1,3,2,1,2,3,2,2,2,1,5,1,5,0,0,6,7,2,4,3,3,2,2,-10
1071491,2022,4,2,93,7,428,8,6,-10,5,NA,3,2,3,2,2,3,3,2,2,2,1,2,1,1,0,0,6,5,4,2,3,3,2,2,-10
1112381,2022,3,2,88,9,404,7,-10,10,12,NA,-10,-10,1,1,1,1,1,1,2,1,4,5,3,2,0,0,6,5,3,1,1,3,2,-10,2
1112382,2022,3,2,92,8,111,7,-10,5,13,NA,-10,-10,2,2,2,2,2,2,2,2,3,5,3,5,0,0,6,5,3,3,3,3,3,-10,1
1122601,2022,4,2,94,6,112,7,4,-10,5,NA,2,2,3,2,1,3,2,1,2,2,2,4,2,4,0,0,5,6,4,4,4,4,3,2,-10
1123231,2022,3,2,94,2,112,7,6,-10,5,NA,2,2,4,4,3,2,2,4,1,2,2,3,2,3,0,0,6,6,3,4,4,3,2,3,-10
1162501,2022,3,2,87,11,238,8,-10,-10,12,NA,-10,-10,3,3,3,1,1,-6,2,3,3,5,4,3,1,0,5,5,3,5,2,4,5,-10,-10
1162502,2022,2,2,91,1,116,7,-10,3,12,NA,-10,-10,3,3,1,2,2,3,3,2,2,4,3,2,1,0,5,6,3,4,2,2,3,-10,3
2002031,2022,3,1,93,8,709,4,10,-10,5,NA,2,1,3,3,3,3,3,2,3,3,2,5,3,5,0,0,6,4,2,3,3,3,3,1,-10
2002182,2022,3,2,87,9,200,2,-10,-10,12,NA,-10,-10,2,2,2,1,1,1,1,2,1,4,1,1,-6,-6,6,6,3,2,1,1,1,-10,-10
2002381,2022,4,1,91,11,320,7,-10,6,12,NA,-10,-10,2,2,1,3,2,1,2,1,2,4,2,3,0,0,4,5,3,3,3,3,3,-10,2
2002382,2022,4,1,93,1,205,7,10,-10,8,NA,2,2,2,3,1,3,3,1,2,2,2,3,1,1,0,0,6,6,3,2,3,3,2,2,-10
2002491,2022,3,2,93,7,200,2,4,-10,5,NA,2,2,3,3,3,3,3,4,3,3,2,3,2,2,0,0,5,5,3,2,4,3,2,3,-10
2003031,2022,2,1,89,10,200,2,-10,5,12,NA,-10,-10,2,2,2,3,2,1,2,2,1,5,1,5,0,0,5,5,3,1,2,4,2,-10,2
2003032,2022,2,1,90,9,203,7,-10,-10,8,NA,-10,-10,3,2,3,3,3,2,3,3,2,4,-6,5,0,0,4,5,2,2,1,2,2,-10,-10
2003351,2022,3,1,90,5,200,8,-10,4,13,NA,-10,-10,2,3,1,3,3,2,1,2,2,4,1,3,0,0,5,6,2,2,1,2,1,-10,2
2003352,2022,3,2,92,12,200,8,10,-10,5,NA,2,2,4,3,1,2,1,-6,2,1,3,5,1,4,0,0,5,6,3,3,3,2,2,2,-10
2010055,2022,1,2,91,12,407,8,10,-10,9,NA,2,1,3,1,2,3,2,1,1,1,4,5,3,5,-6,-6,4,4,5,5,3,5,5,3,-10
2010423,2022,3,1,87,2,414,7,-10,-10,13,NA,-10,-10,2,2,3,3,3,3,3,3,3,5,3,5,0,0,3,5,1,1,1,1,1,-10,-10
2011301,2022,3,2,91,12,412,8,-10,5,12,NA,-10,-10,3,3,3,3,2,2,2,2,2,4,2,4,0,0,4,4,2,3,3,3,3,-10,3
2011302,2022,3,2,94,8,412,8,4,-10,5,NA,2,1,3,3,2,2,2,2,3,2,2,3,2,2,0,0,7,6,2,3,3,4,3,3,-10
2011441,2022,3,1,91,2,552,3,-10,-10,7,NA,-10,-10,1,1,1,1,1,1,2,2,3,3,-6,5,0,0,6,5,1,2,1,2,3,-10,-10
2011442,2022,2,2,94,3,821,8,5,-10,9,NA,1,1,2,3,2,2,2,2,2,2,1,2,-6,5,0,0,7,7,3,3,3,3,3,4,-10
2011452,2022,3,1,89,5,730,4,-10,10,12,NA,-10,-10,3,3,3,3,2,3,2,2,1,5,2,4,0,0,6,6,3,5,5,5,5,-10,2
2011453,2022,3,2,93,11,730,4,3,-10,6,NA,2,1,3,3,2,3,3,3,3,2,1,3,1,2,0,0,4,4,3,3,2,3,2,2,-10
2011501,2022,2,1,92,8,552,4,-10,-10,8,NA,-10,-10,3,3,3,4,2,3,4,3,1,3,1,3,0,0,7,7,1,1,1,1,1,-10,-10
2011502,2022,2,1,94,3,552,4,3,-10,8,NA,2,1,3,3,2,3,2,2,3,3,1,5,1,5,0,0,7,7,1,1,1,1,3,3,-10
2202311,2022,4,1,91,1,239,8,-10,-10,8,NA,-10,-10,3,3,2,2,2,3,1,3,3,2,2,3,0,0,5,5,1,2,2,2,3,-10,-10
2203581,2022,2,1,90,5,950,4,-10,4,13,NA,-10,-10,2,2,1,3,1,2,2,2,3,3,3,3,0,0,5,4,3,2,1,1,3,-10,1
2203582,2022,3,2,91,11,220,2,-10,6,13,NA,-10,-10,3,3,2,1,1,1,1,2,3,4,3,4,-6,-6,6,6,3,2,2,2,2,-10,2
2273291,2022,3,2,94,12,220,4,5,-10,5,NA,3,3,4,4,3,3,3,2,2,3,4,4,3,4,-6,-6,4,5,4,1,2,1,2,1,-10
2273341,2022,3,2,89,10,227,2,-10,-10,6,NA,-10,-10,1,1,1,2,1,1,1,1,1,5,-6,5,0,0,4,4,3,2,3,3,2,-10,-10
2273342,2022,3,1,91,5,227,2,-10,-10,6,NA,-10,-10,1,1,1,1,1,1,1,1,1,5,-6,5,-6,-6,6,7,1,1,1,2,2,-10,-10
2273343,2022,3,1,92,11,227,2,-10,-10,5,NA,-10,-10,2,2,1,2,1,2,1,2,2,5,3,5,0,0,6,6,3,3,3,3,4,-10,-10
2273391,2022,3,2,88,3,110,7,-10,-10,10,NA,-10,-10,1,1,1,2,1,3,1,1,4,5,2,4,0,0,5,5,2,2,2,3,2,-10,-10
2273392,2022,3,2,90,4,242,7,-10,10,10,NA,-10,-10,1,1,1,1,1,1,1,1,2,5,2,5,0,0,5,3,3,2,2,4,2,-10,2
2382551,2022,3,2,94,11,238,8,3,-10,5,NA,2,1,3,3,1,3,3,-6,3,1,3,4,3,2,0,0,6,6,3,2,3,4,2,2,-10
2383541,2022,2,1,92,6,820,7,-10,3,13,NA,-10,-10,1,1,1,2,2,3,3,3,1,4,3,4,0,0,4,3,1,1,2,2,3,-10,3
2414341,2022,2,1,94,3,241,7,10,-10,8,NA,2,2,2,2,2,3,2,2,2,2,6,-10,2,3,0,0,6,6,4,3,3,3,3,4,-10
2422041,2022,3,1,92,6,114,7,-10,4,12,NA,-10,-10,1,1,1,2,1,1,3,2,1,3,1,3,-6,-6,7,7,3,3,3,3,3,-10,1
2694181,2022,3,2,94,1,269,4,5,-10,8,NA,2,2,2,2,1,2,2,3,2,2,-6,5,3,4,0,0,5,4,4,2,3,5,1,2,-10
