respondent_id,survey_year,survey_month,gender,birth_year_tw,birth_month,residence,housing_type,school_type,course_difficulty,school_rules_schedule,sleepover_friends,curfew_time,dress_appearance,daily_routine,internet_time,relationship_status,money_usage,job_choice,father_health,talk_to_father,mother_health,talk_to_mother,life_happiness,life_quality,internet_addiction_1,internet_addiction_2,internet_addiction_3,internet_addiction_4,internet_addiction_5,edu_rank_combined,internet_use_combined_ten,internet_use_combined
7021102,2022,3,2,89,8,404,8,12,NA,NA,3,2,2,2,3,2,2,2,3,2,3,2,5,5,1,1,2,2,5,2,6,3
7021103,2022,4,2,91,9,616,4,9,2,1,3,3,1,4,3,2,4,2,3,5,3,4,5,7,2,1,1,1,5,1,10,5
7021114,2022,2,2,88,2,513,3,13,NA,NA,2,2,1,2,1,2,3,1,1,5,2,5,7,7,3,5,3,3,3,NA,NA,NA
7021141,2022,3,2,87,2,520,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,5,6,5,2,4,2,3,5,NA,NA,NA
7021174,2022,3,1,88,12,513,2,4,NA,NA,2,2,1,2,1,1,2,1,6,NA,2,4,4,4,2,4,2,3,5,NA,NA,NA
7021181,2022,3,1,90,2,513,4,13,NA,NA,2,1,1,2,2,1,2,1,3,4,3,4,5,5,3,4,4,4,4,2,6,3
7021241,2022,2,2,88,9,350,7,13,NA,NA,2,2,1,2,1,2,2,2,3,5,3,3,5,6,3,2,4,3,3,4,5,3
7021271,2022,2,2,89,6,710,7,12,NA,NA,3,2,1,2,2,2,2,2,2,4,2,2,5,6,1,1,1,1,3,2,10,5
7021272,2022,3,1,91,12,413,8,12,NA,NA,2,1,1,2,1,2,2,1,1,3,1,3,6,7,1,1,1,1,1,2,8,4
7021302,2022,3,1,91,10,621,8,12,NA,NA,2,2,2,2,2,2,2,2,2,3,2,3,7,7,1,2,2,2,2,2,7,4
7021331,2022,4,1,94,10,333,8,5,2,1,3,3,1,3,3,2,2,2,1,5,1,5,7,7,3,4,4,4,2,3,4,2
7021363,2022,4,2,88,3,510,7,12,NA,NA,3,2,1,2,2,3,2,2,6,NA,4,3,4,5,3,2,2,3,3,NA,NA,NA
7021401,2022,3,1,89,4,717,7,12,NA,NA,1,1,1,1,1,1,1,1,2,5,2,5,7,7,3,3,4,4,4,4,9,5
7021402,2022,3,2,90,4,406,7,12,NA,NA,2,2,1,1,2,2,1,2,2,4,2,3,5,6,4,5,5,5,5,2,6,3
7021541,2022,2,1,88,11,513,2,13,NA,NA,2,3,2,3,2,1,2,3,3,5,3,5,5,5,3,3,4,3,2,2,6,3
7021542,2022,3,2,91,12,251,8,13,NA,NA,2,2,2,2,2,2,2,2,4,4,3,4,6,6,1,2,1,2,2,2,4,2
7031011,2022,3,2,92,11,513,3,5,2,2,2,3,1,3,3,NA,2,2,1,2,1,2,5,5,4,2,3,2,3,1,6,3
7031051,2022,2,1,90,11,893,7,13,NA,NA,3,3,2,3,4,2,2,2,2,5,1,4,7,7,4,2,2,2,2,1,8,4
7031052,2022,2,2,92,4,300,NA,12,NA,NA,4,3,2,3,3,3,2,3,1,4,1,3,6,7,2,1,2,2,1,3,5,3
7031053,2022,2,2,94,2,513,2,8,3,2,3,3,3,3,3,3,3,3,3,4,2,2,3,6,2,2,3,3,2,4,2,1
7031271,2022,4,1,92,7,312,7,12,NA,NA,2,3,1,3,2,2,2,3,3,5,1,4,7,7,2,2,1,3,1,4,7,4
7031422,2022,3,1,88,3,513,2,8,NA,NA,2,2,2,3,1,1,1,2,2,4,2,4,5,6,2,2,3,3,3,NA,NA,NA
7041012,2022,1,2,88,4,730,4,12,NA,NA,3,3,3,3,3,2,3,3,3,3,2,4,4,6,2,1,1,1,1,NA,NA,NA
7041013,2022,3,1,89,8,712,4,12,NA,NA,3,4,2,4,3,2,3,3,2,3,2,3,6,7,2,2,1,1,3,2,5,3
7041023,2022,4,2,87,1,912,4,12,NA,NA,1,1,1,1,1,1,1,1,3,5,3,5,7,6,2,2,2,2,2,2,4,2
7041181,2022,3,1,87,6,600,2,13,NA,NA,1,2,1,2,2,2,2,2,2,4,3,4,6,5,2,2,1,1,1,1,8,4
7041182,2022,3,1,89,10,900,7,13,NA,NA,3,3,2,2,2,2,2,2,3,4,3,4,5,6,1,2,3,2,3,3,4,2
7041183,2022,4,2,91,8,701,4,13,NA,NA,4,4,1,2,1,3,2,2,3,4,4,4,6,5,1,4,1,2,4,3,10,5
7041261,2022,2,1,90,11,712,3,12,NA,NA,3,3,4,3,3,2,2,2,1,3,1,3,5,6,3,3,3,2,2,2,4,2
7041391,2022,2,2,87,7,712,4,12,NA,NA,1,1,1,1,2,4,3,3,3,3,3,3,5,7,4,3,3,4,3,NA,NA,NA
7041392,2022,2,1,90,4,712,4,8,NA,NA,3,1,2,1,2,1,3,4,2,3,2,4,1,1,1,2,3,1,3,NA,NA,NA
7041411,2022,2,2,89,10,402,7,13,NA,NA,3,3,1,3,3,2,3,2,3,5,3,5,6,6,1,2,1,2,1,2,5,3
7041412,2022,2,1,92,12,712,2,8,2,1,3,3,2,3,3,3,3,2,3,4,3,3,6,6,2,3,4,3,3,3,4,2
7041503,2022,2,2,88,6,710,4,8,NA,NA,3,2,2,3,1,2,2,2,4,3,3,2,6,5,5,4,3,4,5,NA,NA,NA
7041512,2022,4,2,87,1,300,4,13,NA,NA,1,1,2,1,1,2,2,2,3,4,4,4,5,5,4,3,3,2,3,NA,NA,NA
7041531,2022,4,2,88,9,108,8,12,NA,NA,1,1,1,1,1,1,1,1,3,5,3,5,5,3,4,2,2,1,5,1,10,5
7093041,2022,3,1,93,9,709,4,8,2,2,3,3,2,3,3,2,2,2,1,4,1,4,7,7,2,3,2,3,2,1,4,2
7093121,2022,3,1,91,2,709,2,12,NA,NA,2,2,1,2,1,1,2,2,2,4,4,3,6,6,4,2,2,2,3,NA,NA,NA
7093122,2022,4,2,94,1,704,7,6,1,1,4,3,2,3,2,4,2,2,3,5,4,3,5,6,4,1,3,4,3,2,6,3
7102211,2022,3,1,92,8,710,4,12,NA,NA,2,3,3,3,3,2,2,2,2,5,2,5,6,7,2,2,1,2,3,2,7,4
7102212,2022,3,1,94,10,710,4,8,1,1,3,3,2,3,3,2,1,2,1,5,1,5,7,7,1,1,1,1,1,4,10,5
7102341,2022,4,2,92,1,106,7,13,NA,NA,2,2,1,1,1,2,2,2,1,2,1,2,5,5,4,3,4,4,2,2,6,3
7102361,2022,4,1,91,7,744,4,12,NA,NA,4,4,1,3,3,1,2,1,2,5,3,5,7,7,2,1,1,1,1,2,5,3
7102362,2022,4,2,93,1,710,4,9,1,1,4,3,1,3,2,4,1,2,1,5,3,5,7,7,1,1,1,1,1,2,10,5
7212251,2022,4,2,88,10,407,7,13,NA,NA,2,2,1,3,2,3,2,2,3,4,3,3,5,5,1,2,2,2,2,2,5,3
7212271,2022,2,2,92,6,622,7,9,3,2,3,3,2,2,3,3,3,2,1,4,3,1,3,2,3,4,2,2,5,1,8,4
7212272,2022,4,2,94,8,704,4,5,2,1,2,2,1,1,1,2,2,1,2,4,3,3,4,5,1,2,2,2,3,2,7,4
7213291,2022,1,2,89,2,709,2,8,NA,NA,3,3,3,3,NA,NA,3,1,NA,5,NA,1,6,6,2,1,1,3,1,NA,NA,NA
7213292,2022,1,2,90,5,721,2,12,NA,NA,3,3,3,3,1,2,2,3,3,5,3,2,5,4,4,5,3,5,5,3,7,4
7372061,2022,3,1,94,9,737,2,8,2,1,3,3,1,3,3,2,2,1,1,4,1,4,5,5,1,1,1,2,3,2,6,3
7372121,2022,4,1,94,1,737,2,5,3,3,3,4,1,3,3,1,3,2,1,4,1,4,7,7,5,5,1,2,4,2,4,2
7373081,2022,4,2,88,1,736,4,8,NA,NA,1,1,1,1,1,1,1,1,3,5,3,4,4,5,3,3,3,3,3,NA,NA,NA
7373082,2022,3,2,90,11,300,8,13,NA,NA,2,1,1,1,1,2,1,1,2,5,4,3,4,4,3,3,3,3,3,2,6,3
7373083,2022,4,2,91,11,737,2,8,NA,NA,3,3,1,1,1,1,1,1,2,4,NA,5,3,4,4,3,3,4,2,NA,NA,NA
7373271,2022,4,2,91,2,912,8,12,NA,NA,1,2,1,1,1,2,1,2,3,5,3,4,7,7,1,1,2,3,3,4,8,4
7373272,2022,4,1,92,12,737,4,8,2,2,2,2,2,2,2,2,2,2,1,3,1,3,7,7,2,2,3,3,3,4,5,3
8011131,2022,2,1,92,1,204,4,8,NA,NA,2,2,1,3,2,1,2,2,2,5,3,5,5,6,4,3,3,3,4,NA,NA,NA
8011132,2022,2,1,90,4,204,4,12,NA,NA,2,1,1,1,1,1,1,2,3,5,3,5,4,5,3,3,4,5,4,NA,NA,NA
8011301,2022,3,2,92,6,330,8,12,NA,NA,2,2,1,2,1,2,3,1,3,5,2,5,4,3,3,4,3,4,3,2,3,2
8011474,2022,3,1,88,12,204,4,6,NA,NA,2,3,1,1,1,2,4,3,4,5,4,5,5,5,1,1,1,1,5,NA,NA,NA
8011502,2022,3,1,88,11,970,4,6,NA,NA,3,3,2,3,3,1,2,1,1,3,1,3,5,5,1,1,1,1,1,NA,NA,NA
8020182,2022,3,1,90,12,204,8,12,NA,NA,3,3,1,2,1,2,2,1,2,4,2,4,7,7,1,1,1,1,1,3,10,5
8020243,2022,3,1,87,3,204,2,12,NA,NA,2,2,2,2,2,2,2,2,3,4,3,4,6,6,2,2,2,3,3,NA,NA,NA
8021041,2022,1,1,92,7,300,NA,13,NA,NA,4,3,3,2,1,NA,2,2,3,4,3,2,4,4,4,3,3,3,2,3,5,3
8021092,2022,3,2,92,5,842,2,13,NA,NA,3,2,2,2,3,1,3,2,3,5,3,3,5,5,2,3,2,5,4,4,10,5
8021251,2022,3,1,88,5,204,7,13,NA,NA,2,1,3,2,1,2,1,3,2,4,2,4,5,5,3,3,3,3,3,NA,NA,NA
8021481,2022,3,2,93,5,334,2,5,2,2,3,2,2,2,1,1,2,1,3,5,3,4,6,5,2,2,2,3,1,3,4,2
8030012,2022,1,1,89,5,600,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,4,4,1,3,3,4,3,2,6,3
8030201,2022,2,1,93,8,300,2,5,2,2,3,3,1,4,4,3,2,3,3,3,3,2,4,3,4,3,3,4,3,3,5,3
8030263,2022,1,1,87,4,600,2,13,NA,NA,2,2,2,2,2,1,2,2,3,3,3,3,7,4,4,3,2,2,2,NA,NA,NA
8031021,2022,3,1,93,3,412,4,5,2,2,4,4,2,3,3,3,4,4,2,4,2,4,4,2,3,2,3,4,2,3,4,2
8031251,2022,3,2,94,8,403,8,5,2,1,2,2,1,3,3,2,1,2,1,5,1,3,7,7,1,1,1,1,1,2,2,1
8031453,2022,3,2,88,5,106,7,14,NA,NA,3,1,2,1,2,1,2,2,2,3,2,2,6,6,3,2,1,2,1,2,5,3
8041033,2022,1,1,91,8,116,8,13,NA,NA,2,2,2,2,2,2,2,2,2,5,2,5,6,6,3,3,3,3,3,2,3,2
8041071,2022,3,1,90,7,412,4,10,NA,NA,2,2,1,1,1,1,1,2,2,4,2,2,4,4,3,3,2,2,4,NA,NA,NA
8041072,2022,3,2,92,8,412,4,6,NA,NA,2,3,1,3,1,2,2,3,2,4,4,4,3,3,5,2,4,3,3,NA,NA,NA
8050232,2022,2,1,92,11,403,8,5,1,1,3,3,1,3,3,3,2,2,1,4,1,3,6,5,1,1,2,1,1,3,3,2
8050282,2022,4,1,94,6,433,2,5,2,2,3,3,3,3,3,3,3,2,1,3,1,3,6,6,2,3,3,4,3,3,4,2
8051052,2022,2,1,87,9,820,NA,13,NA,NA,2,1,1,2,2,1,2,2,2,3,2,3,5,6,2,2,2,2,3,NA,NA,NA
8051142,2022,3,1,91,1,407,8,13,NA,NA,2,1,2,3,2,2,2,2,3,4,3,3,5,5,3,2,2,3,2,2,7,4
8051252,2022,1,1,90,8,717,5,12,NA,NA,3,3,2,3,3,NA,2,2,2,5,2,5,7,7,4,1,1,3,2,1,5,3
8051302,2022,3,1,88,10,704,4,13,NA,NA,2,2,2,2,2,1,2,2,1,4,1,4,5,4,2,2,2,1,1,2,7,4
8051311,2022,3,1,90,10,710,2,12,NA,NA,2,2,1,2,1,2,2,2,2,3,2,3,6,6,4,3,3,3,3,1,3,2
8051312,2022,3,2,92,10,600,3,5,2,1,3,2,1,2,2,3,2,2,3,3,3,2,6,4,5,3,2,2,2,3,3,2
8062291,2022,3,1,93,6,803,8,4,NA,NA,2,1,1,3,1,2,2,2,NA,5,3,4,2,2,3,3,3,3,3,NA,NA,NA
8072491,2022,3,1,89,3,807,7,12,NA,NA,1,3,3,2,1,1,1,2,4,4,2,5,6,5,2,2,4,3,4,2,6,3
8072492,2022,3,1,90,9,807,7,12,NA,NA,2,2,3,2,1,1,1,3,3,4,2,4,5,6,2,3,3,2,3,2,4,2
8202171,2022,3,2,94,5,820,4,9,2,1,3,3,3,2,2,3,2,2,1,5,1,4,6,6,1,1,1,1,1,2,6,3
8202441,2022,2,1,94,7,831,8,8,2,1,3,3,3,3,3,2,2,2,3,4,3,4,6,5,3,3,4,4,3,2,8,4
8202471,2022,3,1,90,11,820,8,8,NA,NA,2,2,2,2,2,1,2,3,1,1,NA,5,7,3,1,3,5,4,3,NA,NA,NA
8203051,2022,2,2,92,10,825,4,8,2,3,3,4,3,4,3,3,2,3,6,NA,2,4,4,3,4,4,5,4,5,2,8,4
8203152,2022,2,1,90,12,813,4,8,NA,NA,3,2,2,2,2,2,2,2,3,5,3,4,6,5,1,1,1,1,1,NA,NA,NA
8203161,2022,2,1,91,4,721,4,8,NA,NA,3,3,3,4,3,2,4,2,2,4,6,NA,7,2,3,1,2,2,2,NA,NA,NA
8203401,2022,2,2,90,12,700,4,13,NA,NA,3,3,3,3,3,3,3,3,3,5,4,3,4,5,3,3,3,4,2,3,6,3
8203421,2022,2,1,92,9,820,4,5,2,1,2,2,1,3,3,1,2,1,2,4,2,4,5,6,2,2,1,2,2,2,3,2
8203422,2022,2,1,90,1,820,4,13,NA,NA,2,1,2,1,1,1,1,1,3,4,NA,4,5,4,3,3,3,2,3,1,7,4
8242401,2022,4,2,93,4,824,4,8,2,2,3,3,3,3,3,3,3,3,2,4,2,4,6,7,4,5,4,3,4,3,9,5
8243361,2022,2,2,92,8,833,8,12,NA,NA,3,3,1,3,3,2,2,2,1,5,1,5,5,6,2,3,3,3,2,2,6,3
8243362,2022,2,1,94,3,824,4,8,1,2,4,4,3,4,4,4,4,4,1,5,1,5,7,6,2,3,2,4,4,3,5,3
8243421,2022,3,1,92,1,824,3,8,NA,NA,3,3,2,3,2,2,2,2,2,4,2,5,5,5,3,3,3,4,2,NA,NA,NA
8303041,2022,3,2,88,6,830,8,12,NA,NA,3,3,2,3,2,2,3,2,6,NA,3,4,5,5,2,2,3,4,5,NA,NA,NA
8303361,2022,3,1,87,5,830,2,4,NA,NA,2,2,1,1,1,1,1,1,3,4,3,5,5,5,2,2,3,2,2,NA,NA,NA
8303362,2022,3,2,91,9,830,8,9,3,3,1,1,1,1,1,1,1,1,3,5,5,5,6,5,4,3,1,4,3,1,7,4
8303371,2022,3,1,94,8,830,8,5,2,1,3,3,3,3,2,4,4,3,1,3,1,3,7,7,2,3,3,3,2,4,7,4
9011051,2022,1,1,87,2,100,8,13,NA,NA,2,2,1,2,1,2,2,2,1,4,1,4,4,2,2,1,1,1,1,2,3,2
9030013,2022,1,1,88,11,114,8,12,NA,NA,2,2,1,3,2,2,2,2,2,4,2,4,6,5,NA,NA,NA,NA,NA,2,7,4
9031142,2022,1,1,88,6,807,7,12,NA,NA,1,1,1,1,2,2,2,1,3,4,3,4,6,6,3,4,3,3,3,2,5,3
9031143,2022,1,2,89,9,115,NA,12,NA,NA,2,1,1,1,1,NA,1,1,2,5,4,2,4,5,3,2,3,3,3,3,NA,NA
9031352,2022,4,2,89,2,115,7,13,NA,NA,2,1,1,2,1,1,2,2,2,4,6,NA,3,5,2,1,1,2,1,3,5,3
9041022,2022,3,2,88,7,221,8,13,NA,NA,3,3,2,2,1,2,2,2,1,4,1,4,4,5,4,3,3,3,2,NA,NA,NA
9041232,2022,3,1,91,8,338,4,12,NA,NA,2,3,1,1,1,1,2,2,1,5,1,5,7,7,1,2,1,2,1,3,3,2
9041233,2022,3,1,93,12,338,4,8,2,1,3,3,2,3,3,3,3,3,1,3,1,3,7,7,3,2,3,3,4,3,5,3
9041251,2022,3,1,93,10,300,4,8,2,2,2,3,1,3,3,1,2,2,3,4,2,3,6,6,3,3,1,3,2,3,4,2
9051131,2022,1,2,87,7,807,4,12,NA,NA,4,1,1,4,1,2,1,2,NA,5,3,4,3,2,4,1,1,1,4,NA,NA,NA
9051282,2022,3,1,89,11,221,8,12,NA,NA,1,1,2,1,1,1,2,2,2,5,2,5,6,5,2,2,2,3,2,2,6,3
9051381,2022,2,2,91,9,320,8,13,NA,NA,4,4,2,2,1,3,1,1,2,4,1,3,6,7,2,2,2,2,1,2,4,2
9051382,2022,2,2,91,9,333,8,13,NA,NA,3,3,3,2,1,2,2,2,2,3,1,2,6,7,1,1,1,2,1,2,4,2
9051432,2022,1,1,88,2,99,7,13,NA,NA,1,1,1,1,1,1,1,1,3,5,3,4,6,5,1,1,1,3,3,2,7,4
9051512,2022,3,2,90,4,114,7,13,NA,NA,3,2,1,2,1,2,3,2,4,5,2,5,3,4,4,4,4,4,3,2,8,4
9060451,2022,4,1,87,10,106,7,12,NA,NA,2,1,2,3,2,1,3,2,3,4,3,4,5,6,3,2,2,2,3,2,10,5
9060492,2022,4,2,94,4,100,7,8,2,3,2,3,3,3,2,3,3,2,4,4,3,4,4,6,4,4,3,4,5,3,10,5
9060664,2022,3,1,88,1,100,7,10,NA,NA,2,2,2,2,1,1,2,2,3,4,3,4,5,5,3,2,3,2,2,NA,NA,NA
9061062,2022,3,1,88,6,114,7,12,NA,NA,2,2,1,2,1,2,2,2,3,3,2,4,7,6,3,3,2,4,3,2,4,2
9061381,2022,1,2,87,10,114,2,13,NA,NA,3,3,3,3,3,3,3,3,2,3,2,3,5,5,4,4,3,3,4,NA,NA,NA
9072101,2022,4,1,92,5,907,4,12,NA,NA,3,2,3,2,1,1,2,1,5,3,3,3,5,6,2,2,3,4,3,3,7,4
9072142,2022,4,1,87,8,900,8,6,NA,NA,1,1,1,1,1,1,1,1,3,5,3,5,4,4,3,2,1,1,1,NA,NA,NA
9072171,2022,4,1,87,7,907,4,8,NA,NA,3,3,3,3,1,1,3,1,2,4,3,4,5,3,5,5,5,5,5,NA,NA,NA
9072301,2022,4,2,92,7,806,NA,12,NA,NA,3,3,1,3,1,3,3,3,2,4,2,4,7,7,2,3,2,3,3,2,3,2
9072391,2022,4,2,90,11,907,6,8,NA,NA,2,3,3,3,2,2,2,2,3,4,2,3,5,5,4,4,3,3,4,NA,NA,NA
9072461,2022,4,1,93,7,907,4,5,2,1,3,3,2,3,3,2,3,2,3,5,3,5,5,5,3,3,3,3,3,1,7,4
9072551,2022,4,1,92,8,813,NA,13,NA,NA,2,1,1,2,1,1,2,1,1,3,1,2,5,7,2,2,3,2,2,1,2,1
9072552,2022,4,2,94,5,907,4,6,1,1,3,3,1,2,1,2,3,2,1,4,1,4,5,5,2,3,2,3,3,2,7,4
9073091,2022,4,1,93,2,907,4,8,1,1,3,4,2,3,2,1,2,2,2,5,2,5,7,7,3,3,3,3,3,3,3,2
9073481,2022,4,1,94,9,907,4,5,2,1,3,3,1,3,2,2,2,2,2,4,1,4,5,5,3,4,3,3,4,3,5,3
9112081,2022,3,2,93,5,911,2,5,2,2,4,4,3,3,3,3,3,2,2,5,2,1,6,5,3,1,2,3,2,3,4,2
9112171,2022,3,1,94,9,920,8,8,3,2,3,4,2,3,2,3,3,4,2,5,2,5,4,7,4,5,3,5,5,2,9,5
9112441,2022,3,2,87,1,913,4,8,NA,NA,2,2,1,1,1,1,3,2,3,5,3,4,5,4,2,4,2,1,1,NA,NA,NA
9113071,2022,3,2,88,1,911,4,9,NA,NA,2,2,1,3,3,3,1,1,1,5,1,5,7,7,2,3,2,2,4,NA,NA,NA
9113073,2022,3,2,91,6,911,4,9,2,1,3,3,2,3,2,2,3,2,2,4,2,4,7,7,2,3,3,3,3,2,3,2
9113074,2022,3,1,94,11,911,4,8,2,2,3,2,2,3,3,3,3,3,1,4,1,4,7,6,3,3,3,3,3,1,8,4
9113261,2022,3,2,92,5,911,1,6,2,2,3,4,2,3,3,2,3,2,1,4,1,1,7,7,2,3,2,4,3,1,10,5
9113341,2022,4,1,89,11,840,7,8,NA,NA,2,2,2,2,2,2,2,2,2,4,2,3,5,6,2,3,2,3,2,NA,NA,NA
9113402,2022,4,2,88,10,911,6,12,NA,NA,4,3,1,2,1,4,4,3,1,4,1,4,6,4,3,2,2,4,4,2,7,4
9113411,2022,3,2,91,2,911,4,9,2,1,3,2,2,2,2,2,2,2,NA,5,2,3,6,6,3,4,4,4,4,2,10,5
9113461,2022,3,1,89,7,911,1,8,NA,NA,2,2,2,2,2,2,2,2,4,5,3,4,7,7,2,1,1,3,4,NA,NA,NA
9234252,2022,4,1,93,10,923,1,9,1,1,3,2,1,1,1,1,2,1,4,5,1,3,7,4,1,1,1,1,1,3,5,3
9732571,2022,4,2,94,8,973,5,6,2,1,3,3,2,3,2,3,2,3,1,4,1,2,7,7,1,1,1,5,1,3,7,4
9733101,2022,4,2,93,7,973,4,9,2,2,4,3,1,3,3,3,2,2,3,5,3,4,5,6,1,3,2,3,3,2,6,3
9733301,2022,3,2,88,8,300,8,6,NA,NA,2,2,2,2,2,2,2,2,3,5,3,2,5,3,2,3,3,3,3,NA,NA,NA
9733302,2022,3,2,89,10,326,4,5,NA,NA,1,1,1,2,1,1,2,2,4,5,4,3,6,3,4,4,4,4,5,NA,NA,NA
9733303,2022,3,2,94,10,324,4,8,1,2,4,3,3,3,2,1,2,2,4,5,2,3,5,5,4,2,5,5,4,4,10,5
9733361,2022,4,1,91,8,973,4,8,NA,NA,3,3,3,4,4,2,4,3,2,4,2,4,1,3,3,4,5,5,4,NA,NA,NA
9733362,2022,4,1,91,8,249,8,8,NA,NA,3,1,3,1,1,1,1,1,2,4,2,2,4,4,5,3,4,5,5,NA,NA,NA
